Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00     494/494         MVM_ExecuteProgram <cycle 1> [49]
[1293]   0.0    0.00    0.00     494         VM_modulo [1293]
-----------------------------------------------
                0.00    0.00     492/492         Cmd_CL_Callback <cycle 1> [1025]
[1294]   0.0    0.00    0.00     492         IN_JumpDown [1294]
-----------------------------------------------
                0.00    0.00       7/490         Mod_OBJ_Load <cycle 1> [903]
                0.00    0.00      34/490         Mod_IBSP_Load <cycle 1> [827]
                0.00    0.00     449/490         Mod_LoadModel <cycle 1> [872]
[1295]   0.0    0.00    0.00     490         Mod_SetDrawSkyAndWater [1295]
-----------------------------------------------
                0.00    0.00     478/478         Cmd_CL_Callback <cycle 1> [1025]
[1296]   0.0    0.00    0.00     478         IN_MoveleftDown [1296]
-----------------------------------------------
                0.00    0.00     478/478         Cmd_CL_Callback <cycle 1> [1025]
[1297]   0.0    0.00    0.00     478         IN_MoveleftUp [1297]
-----------------------------------------------
                0.00    0.00     443/443         CL_ParseServerMessage <cycle 1> [196]
[1298]   0.0    0.00    0.00     443         V_ParseDamage [1298]
                0.00    0.00     443/42295       MSG_ReadVector [1204]
                0.00    0.00     443/184494      CL_VM_UpdateDmgGlobals [1179]
-----------------------------------------------
                0.00    0.00       1/408         Sys_SDL_Init [1510]
                0.00    0.00       1/408         VID_InitMode <cycle 1> [1047]
                0.00    0.00       1/408         OGG_OpenLibrary [948]
                0.00    0.00       1/408         XMP_OpenLibrary [977]
                0.00    0.00       1/408         CDAudio_Init [859]
                0.00    0.00       1/408         CDAudio_Startup [970]
                0.00    0.00       1/408         CL_Screen_Init [840]
                0.00    0.00       1/408         LibAvW_OpenLibrary [973]
                0.00    0.00       1/408         Cmd_Exec_f <cycle 1> [1030]
                0.00    0.00       1/408         Con_Init [860]
                0.00    0.00       1/408         Host_Main [4]
                0.00    0.00       1/408         PRVM_Init [684]
                0.00    0.00       2/408         MR_Init [833]
                0.00    0.00       2/408         S_Init [834]
                0.00    0.00       2/408         CL_DisconnectEx <cycle 1> [670]
                0.00    0.00       2/408         CL_EstablishConnection <cycle 1> [1049]
                0.00    0.00       2/408         FS_Rescan [868]
                0.00    0.00       2/408         FS_Init_SelfPack [938]
                0.00    0.00       2/408         Host_SaveConfig [828]
                0.00    0.00       2/408         Key_Event [123]
                0.00    0.00       2/408         SV_Init [818]
                0.00    0.00       4/408         NetConn_Init [854]
                0.00    0.00       5/408         S_Startup [456]
                0.00    0.00       5/408         CL_SignonReply <cycle 1> [957]
                0.00    0.00       6/408         Con_ToggleConsole_f [1393]
                0.00    0.00       6/408         FS_Init [682]
                0.00    0.00       6/408         Palette_Load <cycle 1> [1094]
                0.00    0.00      10/408         GL_CheckExtension <cycle 1> [1110]
                0.00    0.00      12/408         COM_SetGameType [1454]
                0.00    0.00      12/408         Host_Init [185]
                0.00    0.00      14/408         VID_Start <cycle 1> [1520]
                0.00    0.00      37/408         COM_InitGameType [1070]
                0.00    0.00     130/408         FS_CreatePath [1356]
                0.00    0.00     131/408         FS_SysOpenFiledesc [1327]
[1299]   0.0    0.00    0.00     408         Sys_CheckParm [1299]
-----------------------------------------------
                0.00    0.00     384/384         R_Explosion_Init [950]
[1300]   0.0    0.00    0.00     384         R_ExplosionVert [1300]
-----------------------------------------------
                                   5             PRVM_GameCommand_Menu_f <cycle 1> [1412]
                                 377             PRVM_GameCommand_Client_f <cycle 1> [804]
[1301]   0.0    0.00    0.00     382         PRVM_FriendlyProgFromString <cycle 1> [1301]
                                   1             Con_Printf <cycle 1> [1258]
-----------------------------------------------
                0.00    0.00       2/382         FS_AddGameDirectory [884]
                0.00    0.00       2/382         FS_Rescan [868]
                0.00    0.00      12/382         FS_OpenVirtualFile <cycle 1> [453]
                0.00    0.00     366/382         FS_Search <cycle 1> [912]
[1302]   0.0    0.00    0.00     382         stringlistinit [1302]
-----------------------------------------------
                0.00    0.00      20/320         CLVM_ExecuteProgram <cycle 1> [7]
                0.00    0.00     300/320         MVM_ExecuteProgram <cycle 1> [49]
[1303]   0.0    0.00    0.00     320         VM_argv_start_index [1303]
-----------------------------------------------
                0.00    0.00     304/304         Mod_IBSP_Load <cycle 1> [827]
[1304]   0.0    0.00    0.00     304         Mod_Q3BSP_SuperContentsFromNativeContents [1304]
-----------------------------------------------
                0.00    0.00     298/298         Mod_Q3BSP_LoadLightGrid <cycle 1> [385]
[1305]   0.0    0.00    0.00     298         Mod_RemoveDegenerateTriangles [1305]
-----------------------------------------------
                0.00    0.00     298/298         Mod_Q3BSP_LoadLightGrid <cycle 1> [385]
[1306]   0.0    0.00    0.00     298         Q3PatchTesselationOnX [1306]
-----------------------------------------------
                0.00    0.00     298/298         Mod_Q3BSP_LoadLightGrid <cycle 1> [385]
[1307]   0.0    0.00    0.00     298         Q3PatchTesselationOnY [1307]
-----------------------------------------------
                0.00    0.00     298/298         Mod_Q3BSP_LoadLightGrid <cycle 1> [385]
[1308]   0.0    0.00    0.00     298         Q3PatchTriangleElements [1308]
-----------------------------------------------
                                 295             ServerList_ViewList_Insert <cycle 1> [953]
[1309]   0.0    0.00    0.00     295         MP_GetServerListEntryCategory <cycle 1> [1309]
                                 295             MVM_ExecuteProgram <cycle 1> [49]
-----------------------------------------------
                0.00    0.00       5/292         MP_CheckRequiredFuncs [1488]
                0.00    0.00       5/292         CL_CheckRequiredFuncs [1404]
                0.00    0.00     282/292         PRVM_FindOffsets [809]
[1310]   0.0    0.00    0.00     292         PRVM_ED_FindFunction [1310]
-----------------------------------------------
                0.00    0.00     217/217         Mod_Q3BSP_LoadLightGrid <cycle 1> [385]
[1311]   0.0    0.00    0.00     217         Q3PatchAdjustTesselation [1311]
                0.00    0.00    1736/1736        FindEqualOddVertexInArray [1270]
-----------------------------------------------
                0.00    0.00     207/207         GL_InitFunctions [1478]
[1312]   0.0    0.00    0.00     207         GL_GetProcAddress [1312]
-----------------------------------------------
                                  86             PRVM_MEM_IncreaseEdicts <cycle 1> [677]
                                 105             CSQC_AddPrintText <cycle 1> [1326]
[1313]   0.0    0.00    0.00     191         CLVM_begin_increase_edicts <cycle 1> [1313]
                0.00    0.00      86/86          World_UnlinkAll [1331]
                                 105             PRVM_SetTempString <cycle 1> [181]
                                 105             CLVM_ExecuteProgram <cycle 1> [7]
-----------------------------------------------
                                  11             Crypto_StoreHostKey <cycle 1> [1004]
                0.00    0.00       2/15939079     Key_Shutdown [516]
                0.00    0.00      75/15939079     Cvar_WriteVariables [853]
                0.00    0.00      90/15939079     Key_WriteBindings [847]
[1314]   0.0    0.00    0.00     178         FS_Printf <cycle 1> [1314]
                                 178             FS_VPrintf <cycle 1> [1009]
-----------------------------------------------
                                 176             Cmd_CL_Callback <cycle 1> [1025]
[1315]   0.0    0.00    0.00     176         Key_Bind_f <cycle 1> [1315]
                0.00    0.00     176/176         Key_StringToKeynum [1317]
